TEACHID,PERIOD,MONTH,DAY,YEAR,time,timepoint,STUDID,ENJOY,FEELGD,CONCEN,SUCCEED,LEARN,CONTROL,WRKHARD,GOODGR,OWNEXP,TCHEXP,PAREXP,CHALL,SKILL,IMPTYOU,IMPTGOAL,SOMELSE,INTEREST,HAPPY,FRUSTR,STRESS,ANGRY,EXCITED,PROUD,BORED,COMPET,COOPER,USEFUL,USE,group,brain,class_type,grade,ESF_counts,Uti7T,Uti7S,Uti79TS,Uti7T9B,Use_r,Uful_r,Ugroup,seven,t_days,timepoint_mean,t_week,form_set,beh_enga,cog_enga,aff_enga,Date,beep_ID
35,2,11,28,12,2,6,1163450,3,3,3,3,3,2,3,3,3,3,3,0,3,3,2,0,2,3,0,0,0,2,3,0,3,2,3,3,3,1,3,9,1,NaN,NaN,1,1,0,0,1,0,42,6,5,1,3,2.5,2.5,2012-11-28,222012-11-2835
35,2,11,28,12,2,6,3000811,1,3,3,3,1,3,3,3,3,3,3,0,2,2,2,0,2,1,0,0,0,0,0,0,0,0,1,1,3,1,3,9,1,NaN,NaN,1,1,1,1,1,0,42,6,5,1,3,2,1.5,2012-11-28,222012-11-2835
35,2,11,28,12,2,6,3003191,3,3,3,3,3,2,3,3,2,3,3,0,3,2,2,0,3,2,0,0,0,0,2,0,1,1,3,3,3,1,3,9,1,NaN,NaN,1,1,0,0,1,0,42,6,5,1,3,2,3,2012-11-28,222012-11-2835
35,2,12,3,12,2,7,1150301,2,3,3,3,3,2,1,3,3,3,3,2,3,2,2,2,1,1,0,0,2,0,2,0,0,0,1,1,3,1,3,9,1,NaN,NaN,0,0,1,1,1,0,47,7,6,1,2,2,1.5,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1151902,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,1,3,3,0,0,0,3,NaN,0,3,3,1,1,3,1,3,9,1,NaN,NaN,0,0,1,1,1,0,47,7,6,1,3,3,3,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1160095,2,2,3,3,3,3,3,3,3,3,3,0,3,3,2,0,3,3,0,1,0,2,2,0,2,3,2,2,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,3,2.5,2.5,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1160136,0,1,1,2,2,2,0,1,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,2,2,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,0.5,0,0.5,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1160161,0,0,0,3,0,0,2,3,NaN,NaN,NaN,0,2,0,0,3,0,0,3,3,1,0,0,3,0,2,2,2,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,1,0,0,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1160264,0,0,0,2,0,0,0,0,1,1,1,0,2,0,0,2,0,2,0,0,0,0,0,2,0,0,2,2,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,0,0,0,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1160269,0,2,3,2,2,2,3,3,2,2,2,1,2,2,2,3,0,2,1,0,0,0,2,3,0,0,3,3,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,3,2,0,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1160516,1,3,1,3,3,3,1,2,2,2,2,1,3,1,1,3,2,3,0,0,0,0,0,0,0,0,2,2,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,1,1,1.5,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1160537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,2,2,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,0,0,0,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1160693,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,0.5,0,0,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1160823,1,2,2,1,1,0,2,2,2,2,1,1,1,1,1,3,1,0,0,0,0,0,0,2,0,2,3,3,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,2,1,1,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1161115,1,1,1,1,2,2,1,2,2,2,2,0,2,2,2,2,1,1,0,0,0,0,0,0,0,0,3,3,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,1,2,1,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1161382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,3,3,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,1,1,1,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1161684,1,1,1,2,1,NaN,2,2,3,2,3,2,2,2,2,1,2,0,1,1,1,0,0,2,0,0,3,3,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,1.5,2,1.5,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1162260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,2,2,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,0,0,0,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1162266,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,1,0,1,0,0,0,1,0,0,3,3,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,1,1.5,1,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1162291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,3,0,0,1,1,3,1,3,9,1,NaN,NaN,0,0,1,1,1,0,47,7,6,1,0,0,0,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1163430,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,1,0,1,0,0,3,0,1,3,3,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,0.5,0,0,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,1163450,2,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,2,2,0,1,0,0,3,0,3,3,1,3,3,1,3,9,1,NaN,NaN,0,0,0,1,1,0,47,7,6,1,3,3,2,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,3000811,1,1,3,3,3,3,3,2,3,1,3,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,3,3,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,3,2.5,1,2012-12-03,222012-12-0335
35,2,12,3,12,2,7,3003191,3,3,3,2,2,2,3,3,2,3,3,0,2,2,2,0,2,3,0,0,0,3,3,0,0,0,3,3,3,1,3,9,1,NaN,NaN,0,0,0,0,1,0,47,7,6,1,3,2,2.5,2012-12-03,222012-12-0335
35,2,12,13,12,2,8,1150301,2,2,1,2,3,2,2,3,2,2,2,2,1,3,3,2,3,1,3,2,2,0,1,2,2,2,NaN,NaN,3,1,3,9,1,NaN,NaN,5,5,NA,NA,1,0,57,8,7,1,1.5,3,2.5,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1151902,3,3,3,3,3,3,0,3,NaN,NaN,NaN,0,3,3,3,0,3,3,0,0,0,3,3,0,0,3,1,1,3,1,3,9,1,NaN,NaN,5,5,1,1,1,0,57,8,7,1,1.5,3,3,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1160136,3,2,2,2,2,2,1,2,1,1,1,0,1,1,2,2,2,2,1,0,0,0,0,3,0,0,2,2,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,1.5,1.5,2.5,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1160161,3,3,3,3,2,3,3,3,3,1,2,2,3,1,2,0,2,2,0,1,0,1,2,0,3,2,3,2,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,3,1.5,2.5,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1160264,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,3,1,3,9,1,NaN,NaN,5,5,0,1,1,0,57,8,7,1,0.5,0,1,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1160269,3,3,3,3,3,3,3,3,3,3,3,0,3,3,1,2,2,3,0,0,0,0,3,3,0,0,3,3,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,3,2,2.5,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1160516,0,3,0,2,0,3,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,0,0,0,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1160536,0,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,2,2,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,0,0,0,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1160693,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,2,1,1,3,1,3,9,1,NaN,NaN,5,5,1,1,1,0,57,8,7,1,2,1,1.5,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1160823,3,3,3,3,3,3,3,3,3,3,1,0,3,0,0,1,3,2,0,0,0,2,2,0,0,3,3,3,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,3,0,3,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1160986,1,0,3,1,2,0,3,3,3,3,3,0,0,3,3,1,1,0,0,0,0,0,0,1,0,0,3,3,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,3,3,1,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1161084,3,3,3,3,3,3,3,2,3,3,3,0,3,2,3,0,3,3,0,0,0,0,0,0,0,0,1,3,3,1,3,9,1,NaN,NaN,5,5,0,1,1,0,57,8,7,1,3,2.5,3,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1161115,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,3,3,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,2,1,1.5,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1161382,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,3,NaN,3,1,3,9,1,NaN,NaN,5,5,NA,0,1,0,57,8,7,1,3,2,2.5,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1162260,0,0,0,0,0,0,0,0,3,3,3,3,0,3,3,3,1,0,0,0,0,0,0,0,0,0,2,3,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,0,3,0.5,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1162266,2,3,2,3,2,2,2,2,2,2,2,0,2,2,1,1,3,3,0,0,0,2,2,0,0,3,3,3,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,2,1.5,2.5,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1162291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,3,2,0,0,2,0,2,1,1,3,1,3,9,1,NaN,NaN,5,5,1,1,1,0,57,8,7,1,0,0,1,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1163430,2,1,2,3,3,2,2,3,2,2,2,0,3,0,0,1,2,3,0,0,0,0,1,0,0,2,1,3,3,1,3,9,1,NaN,NaN,5,5,0,1,1,0,57,8,7,1,2,0,2,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,1163450,3,3,3,3,3,3,3,3,3,3,3,0,2,2,1,0,3,3,0,0,0,1,3,0,2,2,1,1,3,1,3,9,1,NaN,NaN,5,5,1,1,1,0,57,8,7,1,3,1.5,3,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,3000811,0,3,3,3,2,3,1,2,3,1,3,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3,1,3,9,1,NaN,NaN,5,5,NA,NA,1,0,57,8,7,1,2,1,0,2012-12-13,222012-12-1335
35,2,12,13,12,2,8,3003191,3,3,2,2,2,2,2,2,3,3,3,0,3,2,2,0,2,3,0,0,0,2,2,0,3,0,3,3,3,1,3,9,1,NaN,NaN,5,5,0,0,1,0,57,8,7,1,2,2,2.5,2012-12-13,222012-12-1335
35,3,1,31,13,3,9,1150177,1,2,2,2,2,2,3,2,3,3,3,0,2,1,1,1,1,2,0,0,0,1,2,0,0,NaN,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,2.5,1,1,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1150840,2,3,3,3,2,3,3,3,3,3,3,0,3,1,2,3,2,3,0,0,0,1,2,NaN,1,1,1,1,1,1,3,9,1,NaN,NaN,0,0,1,1,0,0,106,9,8,1,3,1.5,2,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1151256,1,1,1,2,0,2,1,2,2,1,0,0,1,0,0,2,0,1,0,0,0,0,1,2,0,0,2,2,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,1,0,0.5,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1160201,1,3,2,3,3,2,2,2,3,3,3,0,2,0,1,2,2,3,0,0,0,0,1,0,0,0,2,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,2,0.5,1.5,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1160256,2,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,0,0,1,3,0,0,3,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,3,3,2.5,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1160387,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,0,0,3,3,0,3,3,1,1,1,1,3,9,1,NaN,NaN,0,0,1,1,0,0,106,9,8,1,3,3,3,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1160608,1,2,2,2,3,3,3,3,3,3,3,1,2,2,2,1,1,2,0,2,0,1,2,1,0,2,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,2.5,2,1,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1160670,2,2,2,3,2,2,3,3,3,0,0,2,2,2,2,3,2,2,0,0,0,0,0,2,2,2,2,2,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,2.5,2,2,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1160887,2,3,2,3,3,2,3,3,3,3,3,0,2,3,2,2,1,2,0,1,0,3,2,2,3,3,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,2.5,2.5,1.5,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1160976,2,2,2,3,3,2,3,3,3,3,3,3,3,0,2,2,2,2,0,0,0,0,0,0,0,0,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,2.5,1,2,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1160988,1,2,2,3,2,2,1,3,2,3,3,1,2,2,1,2,2,2,1,2,0,0,1,2,2,2,2,2,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,1.5,1.5,1.5,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1161108,2,3,2,3,3,3,3,3,3,3,3,0,2,3,3,0,2,2,0,0,0,1,1,1,1,1,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,2.5,3,2,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1161679,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,0,0,3,3,0,0,3,1,1,1,1,3,9,1,NaN,NaN,0,0,1,1,0,0,106,9,8,1,3,3,3,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1162230,0,0,2,2,0,0,0,2,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,2,2,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,1,0,0,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1163416,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,0,0,2,3,0,0,0,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,3,3,3,2013-01-31,332013-01-3135
35,3,1,31,13,3,9,1163447,1,3,1,3,2,3,1,2,3,2,2,0,3,1,0,2,1,1,0,0,0,0,2,2,0,1,2,2,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,106,9,8,1,1,0.5,1,2013-01-31,332013-01-3135
35,3,2,28,13,3,10,1150177,3,3,2,2,2,3,3,2,2,2,2,0,2,2,0,0,3,3,0,0,0,2,2,0,3,0,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,134,10,19,1,2.5,1,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1150840,3,3,3,3,3,3,0,3,3,3,3,0,3,0,1,0,3,3,0,0,0,2,2,0,2,2,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,134,10,19,1,1.5,0.5,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1151200,3,3,3,3,2,3,3,2,3,3,3,0,3,2,2,0,3,3,0,0,0,3,3,0,0,0,1,3,1,1,3,9,1,NaN,NaN,0,0,0,1,0,0,134,10,19,1,3,2,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1151256,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,0,0,3,3,0,0,0,1,1,1,1,3,9,1,NaN,NaN,0,0,1,1,0,0,134,10,19,1,3,3,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1160201,2,3,3,3,3,3,2,2,2,3,3,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,1,2,1,1,3,9,1,NaN,NaN,0,0,0,1,0,0,134,10,19,1,2.5,0.5,2,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1160221,3,3,3,3,3,3,3,3,3,3,3,0,2,1,0,0,3,3,0,0,0,3,2,0,0,0,1,1,1,1,3,9,1,NaN,NaN,0,0,1,1,0,0,134,10,19,1,3,0.5,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1160256,3,3,3,3,2,2,2,3,3,3,3,0,3,2,2,0,3,3,0,0,0,0,3,0,0,3,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,134,10,19,1,2.5,2,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1160387,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,9,1,NaN,NaN,0,0,1,1,0,0,134,10,19,1,3,3,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1160608,2,2,2,3,3,3,3,3,3,3,3,1,2,3,1,0,2,2,NaN,0,0,0,1,1,0,3,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,134,10,19,1,2.5,2,2,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1160613,3,3,1,3,3,2,NaN,3,3,3,3,0,2,2,3,0,3,3,3,3,1,3,2,0,0,3,1,1,1,1,3,9,1,NaN,NaN,0,0,1,1,0,0,134,10,19,1,1,2.5,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1160670,3,3,3,3,3,3,2,3,3,1,1,0,2,2,2,2,2,3,0,0,0,2,0,0,2,2,2,2,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,134,10,19,1,2.5,2,2.5,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1160887,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,0,0,3,3,0,3,3,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,134,10,19,1,3,3,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1160976,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,0,0,2,2,0,0,0,2,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,134,10,19,1,3,1.5,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1160988,3,3,3,3,3,3,2,3,3,3,3,2,0,1,0,0,2,2,1,1,0,1,1,0,0,2,2,2,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,134,10,19,1,2.5,0.5,2.5,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1161108,2,3,2,3,3,3,3,3,3,3,3,0,1,2,2,0,2,1,0,0,0,1,1,0,1,1,1,1,1,1,3,9,1,NaN,NaN,0,0,1,1,0,0,134,10,19,1,2.5,2,2,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1161679,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,9,1,NaN,NaN,0,0,1,1,0,0,134,10,19,1,3,3,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1161919,3,3,0,3,0,3,0,0,3,3,3,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,1,3,1,1,3,9,1,NaN,NaN,0,0,0,1,0,0,134,10,19,1,0,1.5,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1162230,3,1,2,2,2,2,2,3,2,3,3,0,1,1,0,0,2,0,1,3,0,0,0,2,0,0,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,134,10,19,1,2,0.5,2.5,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1163416,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,3,0,0,0,3,3,0,0,0,1,2,1,1,3,9,1,NaN,NaN,0,0,0,1,0,0,134,10,19,1,3,1.5,3,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,1163447,3,3,3,3,2,3,3,3,3,3,3,0,3,2,1,0,2,3,0,0,0,2,3,0,0,3,3,3,1,1,3,9,1,NaN,NaN,0,0,0,0,0,0,134,10,19,1,3,1.5,2.5,2013-02-28,332013-02-2835
35,3,2,28,13,3,10,3003697,2,2,3,2,2,2,3,3,2,2,2,2,2,2,1,1,3,3,2,1,0,3,2,1,0,2,3,1,1,1,3,9,1,NaN,NaN,0,0,1,0,0,0,134,10,19,1,3,1.5,2.5,2013-02-28,332013-02-2835
35,3,4,5,13,3,11,1150177,1,2,2,1,1,2,2,2,2,2,2,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,3,3,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,2,1,1,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1150840,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,3,1,1,1,3,9,1,NaN,NaN,1,1,1,0,0,0,171,11,24,1,2,2,2,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1151200,2,2,2,3,3,2,2,3,3,3,3,0,2,2,2,0,3,3,0,0,0,3,3,0,0,0,3,3,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,2,2,2.5,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1151256,2,2,2,2,2,2,2,2,2,1,1,0,0,2,0,0,1,1,0,0,0,1,1,2,0,0,2,2,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,2,1,1.5,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1160201,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,3,9,1,NaN,NaN,1,1,0,1,0,0,171,11,24,1,3,3,3,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1160221,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,1,0,0,2,2,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,1.5,2,1.5,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1160256,2,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,0,0,3,3,0,0,3,3,3,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,3,3,2.5,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1160387,2,2,2,2,2,2,2,2,2,2,NaN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,2,2,2,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1160613,3,3,3,3,3,3,3,3,3,3,3,0,3,2,3,0,3,3,0,0,0,3,3,0,3,3,1,1,1,1,3,9,1,NaN,NaN,1,1,1,1,0,0,171,11,24,1,3,2.5,3,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1160670,1,1,2,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,2,1,1,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1160887,3,3,3,3,3,3,3,3,3,3,3,0,2,3,3,0,2,3,0,1,0,3,3,1,1,3,3,3,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,3,3,2.5,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1160976,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,2,3,2.5,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1160988,0,3,3,3,2,2,1,1,3,3,3,0,0,0,0,3,0,1,3,3,3,0,0,3,0,0,2,2,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,2,0,0,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1161006,2,2,2,3,3,1,2,3,3,3,3,1,2,2,2,2,2,1,0,0,0,1,1,1,0,3,2,2,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,2,2,2,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1161108,1,3,2,2,2,2,3,3,3,3,3,1,1,2,2,2,2,2,0,0,1,1,1,0,1,1,3,3,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,2.5,2,1.5,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1161679,3,3,3,3,0,3,3,3,3,3,3,0,3,3,0,0,3,3,0,0,0,3,3,0,0,0,1,1,1,1,3,9,1,NaN,NaN,1,1,1,1,0,0,171,11,24,1,3,1.5,3,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1161919,0,3,0,0,0,0,0,3,3,3,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,0,0,0,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1162230,0,0,1,2,1,1,1,1,1,3,0,0,1,0,0,3,0,1,2,3,1,1,0,3,0,0,3,3,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,1,0,0,2013-04-05,332013-04-0535
35,3,4,5,13,3,11,1163416,2,3,2,3,2,2,2,2,2,2,2,0,2,2,2,2,2,3,0,0,0,2,2,2,2,2,2,3,1,1,3,9,1,NaN,NaN,1,1,0,0,0,0,171,11,24,1,2,2,2,2013-04-05,332013-04-0535
